date,discount_card,store,product_name,card_code,customer_address,customer_phone,issue_date,date_of_birth,gender,transaction_amount
08.11.2023 21:51:58,2719000000001 (Alexander Gonzalez),Քանաքեռ,,2719000000001.0,,052862516,02.02.2024,18.01.1987,Мужской,837.98
05.05.2023 13:15:21,,Նոր Նորք,,,,,,,,159.82
18.11.2023 19:19:23,2719000000122 (Andrea Davis),Քանաքեռ,,2719000000122.0,,045591265,17.03.2024,18.08.1965,Женский,1226.33
22.02.2024 04:16:41,2719000000090 (Sheila Knight),Ավան,,2719000000090.0,,015342932,11.01.2023,22.01.1944,Женский,582.46
30.10.2023 04:22:03,2719000000030 (Cindy Anderson),Նոր Նորք,,2719000000030.0,,087944183,21.04.2025,,Женский,2291.95
11.04.2024 05:41:13,2719000000011 (Mitchell Hicks),Ավան,,2719000000011.0,,081894113,27.06.2022,07.08.1967,Мужской,994.06
05.12.2024 16:58:32,,Աջափնյակ,,,,,,,,205.83
23.11.2023 15:04:05,2719000000081 (Christina Johnson),Էրեբունի,,2719000000081.0,,061719117,14.05.2022,12.04.2006,Женский,1664.63
11.01.2024 06:35:39,2719000000099 (Alex Nguyen),Քանաքեռ,,2719000000099.0,,094482969,24.09.2024,23.10.2003,Мужской,1727.23
20.12.2023 18:36:42,2719000000075 (Christine Floyd),Կենտրոն,,2719000000075.0,,034141165,27.11.2023,16.11.1983,Женский,1558.98
25.07.2024 15:47:19,2719000000091 (Jeremy Briggs),Շենգավիթ,,2719000000091.0,,027221368,12.02.2025,03.09.1973,Мужской,266.43
11.11.2024 17:26:25,,Աջափնյակ,,,,,,,,2313.0
18.07.2024 05:08:28,,Ավան,,,,,,,,1644.97
09.05.2023 03:06:39,,Կենտրոն,,,,,,,,533.6
19.11.2023 09:38:14,2719000000124 (Joseph Hill),Էրեբունի,,2719000000124.0,,099452983,22.07.2021,23.12.1976,Мужской,2509.7
18.09.2024 23:28:28,2719000000064 (Justin Jones),Կենտրոն,,2719000000064.0,,038574488,30.07.2024,13.01.1977,Мужской,3121.68
03.02.2024 12:28:12,2719000000047 (Matthew Cunningham),Կենտրոն,,2719000000047.0,,016789225,02.09.2022,06.12.2002,Мужской,872.83
19.10.2024 08:04:33,2719000000108 (Eric Hill),Աջափնյակ,,2719000000108.0,,053779731,25.07.2021,10.04.1963,Мужской,2115.03
30.10.2023 18:55:57,,Քանաքեռ,,,,,,,,210.84
17.06.2023 12:00:53,2719000000094 (Dillon Stanley),Քանաքեռ,,2719000000094.0,,079323167,23.05.2023,19.08.1980,Мужской,1379.73
29.09.2024 22:22:07,2719000000127 (Kelsey Lucas),Աջափնյակ,,2719000000127.0,,061334674,15.02.2023,04.12.1973,Женский,566.54
31.07.2023 01:48:15,2719000000084 (Michael Snyder),Կենտրոն,,2719000000084.0,,014625166,13.05.2022,13.05.1949,Мужской,646.08
25.04.2024 17:31:29,,Կենտրոն,,,,,,,,1726.82
24.12.2023 13:13:05,2719000000046 (Jessica Riley),Աջափնյակ,,2719000000046.0,,042839465,09.06.2024,07.04.1948,Женский,546.83
01.09.2023 07:16:14,2719000000149 (Tracy Harrison),Կենտրոն,,2719000000149.0,,048213945,23.01.2023,02.01.1962,Женский,1950.46
10.03.2024 03:26:48,2719000000040 (Jessica Reed),Կենտրոն,,2719000000040.0,,029228973,28.10.2023,06.09.1959,Женский,2462.89
14.10.2024 03:16:21,2719000000131 (Jessica Dalton),Կենտրոն,,2719000000131.0,,092564442,24.02.2023,08.02.1960,Женский,1512.12
24.05.2024 13:35:37,2719000000121 (Linda Mccormick),Կենտրոն,,2719000000121.0,,076429141,29.01.2024,04.02.1962,Женский,470.55
16.04.2025 05:52:35,2719000000024 (Shelly Alexander),Նոր Նորք,,2719000000024.0,,021751653,25.07.2023,12.04.2001,Женский,587.68
25.03.2025 12:08:56,2719000000123 (Diane Cummings),Քանաքեռ,,2719000000123.0,,023155743,12.02.2024,13.12.2004,Женский,3191.66
19.03.2025 19:45:04,2719000000007 (Carla Kelly),Շենգավիթ,,2719000000007.0,,083183315,05.03.2024,28.06.1957,Женский,696.61
27.10.2024 17:11:13,2719000000009 (Madison Ferguson),Էրեբունի,,2719000000009.0,,063135315,14.05.2022,11.06.1950,Женский,606.06
18.12.2024 04:48:38,,Շենգավիթ,,,,,,,,2476.59
27.12.2023 18:58:56,2719000000079 (Mark Rogers),Կենտրոն,,2719000000079.0,,089535553,21.10.2024,09.02.2004,Мужской,538.81
17.10.2024 09:52:43,,Քանաքեռ,,,,,,,,230.36
30.07.2023 10:43:17,,Քանաքեռ,,,,,,,,1821.59
07.09.2024 08:22:31,2719000000112 (Jonathon Ford),Ավան,,2719000000112.0,,023236997,07.09.2023,04.04.2004,Мужской,492.66
10.04.2025 19:50:29,2719000000147 (Amanda Lowery),Ավան,,2719000000147.0,,029966861,02.05.2023,09.09.1986,Женский,801.82
15.12.2023 09:49:58,2719000000076 (Jimmy Maynard),Շենգավիթ,,2719000000076.0,,099125497,01.08.2021,12.04.2007,Мужской,1649.52
09.02.2024 17:26:53,2719000000120 (Elizabeth Sullivan),Ավան,,2719000000120.0,,045567882,11.05.2022,28.02.1960,Женский,4452.16
19.08.2024 15:22:55,2719000000068 (Sharon Rasmussen),Նոր Նորք,,2719000000068.0,,083737263,06.07.2022,21.03.1963,Женский,1988.46
18.10.2023 18:51:41,2719000000053 (Douglas Clark),Էրեբունի,,2719000000053.0,,086858482,13.10.2022,06.03.1953,Мужской,2223.28
17.10.2023 10:47:11,2719000000029 (Scott James),Էրեբունի,,2719000000029.0,,036627261,02.09.2022,,Мужской,2073.06
11.08.2023 23:50:09,2719000000007 (Carla Kelly),Ավան,,2719000000007.0,,083183315,05.03.2024,28.06.1957,Женский,813.14
05.05.2024 15:53:24,,Աջափնյակ,,,,,,,,1939.12
27.08.2023 05:31:09,2719000000082 (Dawn Mckay),Էրեբունի,,2719000000082.0,,036747923,30.03.2024,,Женский,184.86
17.04.2024 15:21:01,,Ավան,,,,,,,,3292.39
01.12.2024 00:43:15,2719000000136 (Kirk Carter),Ավան,,2719000000136.0,,016231982,23.04.2022,05.12.1958,Мужской,1116.01
12.08.2024 17:43:32,2719000000080 (Jody Jacobs),Նոր Նորք,,2719000000080.0,,044468856,30.09.2021,,Женский,759.52
14.02.2024 10:48:18,2719000000019 (Yolanda Taylor),Քանաքեռ,,2719000000019.0,,081992737,04.06.2023,05.07.1945,Женский,968.32
18.03.2024 05:51:26,2719000000017 (Diane Evans),Նոր Նորք,,2719000000017.0,,095254762,27.10.2023,,Женский,557.36
26.10.2024 11:03:24,,Աջափնյակ,,,,,,,,1836.73
29.06.2024 20:24:23,2719000000092 (Nichole Lewis),Կենտրոն,,2719000000092.0,,076941877,10.02.2023,12.03.1970,Женский,1038.37
08.04.2025 05:42:02,2719000000121 (Devin King),Աջափնյակ,,2719000000121.0,,084653299,02.11.2021,,Мужской,1009.11
29.04.2024 22:48:17,2719000000129 (Cindy Meza),Շենգավիթ,,2719000000129.0,,034739841,24.05.2023,22.05.1952,Женский,895.57
08.12.2024 11:58:13,2719000000061 (Penny Henson),Նոր Նորք,,2719000000061.0,,062223249,20.01.2023,,Женский,1097.16
20.06.2024 17:59:21,2719000000109 (Jordan Collins),Կենտրոն,,2719000000109.0,,088517589,01.04.2023,18.11.1941,Мужской,332.66
12.01.2025 04:12:12,,Քանաքեռ,,,,,,,,1184.56
27.09.2024 01:33:03,2719000000046 (Kent Williams),Նոր Նորք,,2719000000046.0,,097575372,03.09.2021,07.11.1967,Мужской,2044.43
30.01.2025 12:17:53,2719000000105 (Carrie Hernandez),Շենգավիթ,,2719000000105.0,,068319138,21.07.2024,06.12.1983,Женский,1403.38
16.10.2023 21:25:15,2719000000058 (Patrick Arnold),Շենգավիթ,,2719000000058.0,,031591341,22.02.2023,,Мужской,2607.75
12.12.2024 00:01:33,2719000000070 (Erin Johnson),Նոր Նորք,,2719000000070.0,,043924628,20.01.2025,11.05.2005,Женский,1874.17
08.11.2023 11:01:23,2719000000098 (Tommy Evans),Քանաքեռ,,2719000000098.0,,082388445,25.12.2022,26.05.1997,Мужской,1344.32
09.10.2024 16:25:33,2719000000044 (Andrea Jones),Կենտրոն,,2719000000044.0,,014963149,27.12.2024,,Женский,244.1
06.12.2024 11:17:53,2719000000091 (Jeremy Briggs),Ավան,,2719000000091.0,,027221368,12.02.2025,03.09.1973,Мужской,505.79
05.08.2024 00:43:11,2719000000114 (Rhonda Pearson),Կենտրոն,,2719000000114.0,,017551978,10.09.2022,29.06.1980,Женский,1165.94
08.03.2025 10:21:01,2719000000019 (Kimberly Reed),Էրեբունի,,2719000000019.0,,024543842,03.09.2023,28.03.1991,Женский,248.29
31.12.2024 19:35:12,,Էրեբունի,,,,,,,,751.9
02.07.2023 20:06:23,2719000000045 (Stephanie Lucas),Կենտրոն,,2719000000045.0,,041315475,21.08.2022,27.12.1992,Женский,762.81
11.06.2024 10:05:14,2719000000073 (Paula Palmer),Ավան,,2719000000073.0,,048429542,15.10.2021,30.01.1970,Женский,1659.94
11.04.2024 05:55:09,2719000000035 (Steven Williams),Աջափնյակ,,2719000000035.0,,065416238,16.09.2024,21.02.1943,Мужской,27.44
13.06.2024 11:47:38,2719000000104 (Brittany Garcia),Կենտրոն,,2719000000104.0,,079187666,31.05.2022,30.09.1952,Женский,928.56
27.10.2024 21:05:05,,Աջափնյակ,,,,,,,,218.86
05.02.2024 06:05:31,2719000000135 (Angela Smith),Նոր Նորք,,2719000000135.0,,031855463,29.03.2023,27.03.1986,Женский,768.87
29.06.2023 21:52:24,2719000000092 (Nichole Lewis),Էրեբունի,,2719000000092.0,,076941877,10.02.2023,,Женский,498.98
11.04.2025 16:36:50,,Ավան,,,,,,,,1594.69
11.07.2024 10:48:02,2719000000031 (Amanda Jones),Էրեբունի,,2719000000031.0,,084373865,04.01.2024,,Женский,783.5
26.07.2023 09:39:24,2719000000149 (Luis Bullock),Քանաքեռ,,2719000000149.0,,058661453,28.05.2021,27.09.1956,Мужской,586.37
17.06.2023 05:11:12,2719000000067 (Aaron Garrison),Նոր Նորք,,2719000000067.0,,096116446,09.12.2021,11.07.2006,Мужской,1115.54
01.02.2025 23:24:05,2719000000021 (Chelsea Terry),Ավան,,2719000000021.0,,061876656,04.10.2023,20.05.1965,Женский,935.81
28.06.2024 14:51:18,,Աջափնյակ,,,,,,,,1012.85
31.03.2025 12:59:18,2719000000106 (Angela Bean),Աջափնյակ,,2719000000106.0,,048161184,30.12.2023,12.12.1972,Женский,1052.96
26.05.2024 20:53:42,,Կենտրոն,,,,,,,,89.82
04.10.2023 06:24:31,2719000000070 (Rachel Young),Կենտրոն,,2719000000070.0,,015546477,13.09.2022,25.05.1940,Женский,552.4
18.07.2024 01:51:58,2719000000124 (Joseph Hill),Շենգավիթ,,2719000000124.0,,099452983,22.07.2021,23.12.1976,Мужской,1988.21
20.06.2024 02:00:13,2719000000056 (Mark Calderon),Ավան,,2719000000056.0,,015961129,06.07.2021,26.07.1939,Мужской,2152.09
24.08.2023 15:23:03,2719000000061 (Penny Henson),Էրեբունի,,2719000000061.0,,062223249,20.01.2023,04.08.2005,Женский,712.73
05.09.2023 01:07:41,2719000000148 (Yolanda Graham),Շենգավիթ,,2719000000148.0,,033617158,14.10.2024,13.10.1972,Женский,1025.3
10.01.2024 02:29:21,2719000000034 (Shelia Wallace),Քանաքեռ,,2719000000034.0,,099134742,11.04.2024,14.09.1959,Женский,942.64
21.02.2025 22:42:25,2719000000046 (Jessica Riley),Նոր Նորք,,2719000000046.0,,042839465,09.06.2024,07.04.1948,Женский,1992.95
07.06.2024 09:48:09,2719000000051 (Dana Mitchell),Էրեբունի,,2719000000051.0,,056554334,10.03.2023,22.01.1996,Женский,1210.21
07.04.2024 10:26:17,2719000000014 (Susan Bradley),Քանաքեռ,,2719000000014.0,,089411472,18.05.2024,26.09.1960,Женский,548.97
29.07.2023 12:48:15,,Էրեբունի,,,,,,,,466.55
09.10.2024 15:33:20,2719000000132 (Laura Brown),Կենտրոն,,2719000000132.0,,061616822,21.06.2024,,Женский,1921.84
06.10.2023 18:53:40,,Էրեբունի,,,,,,,,1627.25
07.11.2024 02:15:10,2719000000107 (Teresa Gonzalez),Ավան,,2719000000107.0,,084178362,04.11.2023,27.04.1986,Женский,706.95
26.07.2024 04:35:38,2719000000099 (Maureen Yates),Էրեբունի,,2719000000099.0,,072771753,27.05.2024,22.07.1950,Женский,1292.77
13.05.2024 22:20:49,2719000000060 (Jill Sampson),Աջափնյակ,,2719000000060.0,,029572994,17.12.2024,02.01.1964,Женский,1431.58
09.07.2023 21:12:30,2719000000100 (Luke Collier),Կենտրոն,,2719000000100.0,,013255545,27.03.2025,12.12.1963,Мужской,3734.02
28.03.2025 10:26:43,2719000000128 (Heidi Cox),Նոր Նորք,,2719000000128.0,,087932135,03.02.2022,19.01.2004,Женский,1234.76
30.05.2024 16:01:10,2719000000104 (Alicia Hernandez),Շենգավիթ,,2719000000104.0,,049621596,11.11.2021,20.07.1971,Женский,494.29
10.04.2024 06:19:57,2719000000071 (Debbie Carpenter),Նոր Նորք,,2719000000071.0,,095642865,15.06.2022,04.12.1941,Женский,151.14
17.01.2025 09:02:47,,Շենգավիթ,,,,,,,,1189.66
12.06.2023 11:03:35,2719000000059 (Adam Jones),Քանաքեռ,,2719000000059.0,,087266321,29.01.2025,07.05.1986,Мужской,2171.04
16.04.2024 10:31:26,2719000000095 (Amber Foster),Էրեբունի,,2719000000095.0,,064583341,16.11.2023,,Женский,1342.07
10.08.2023 17:33:14,2719000000142 (Christopher Parker),Կենտրոն,,2719000000142.0,,021211914,05.07.2024,,Мужской,1027.74
01.06.2024 21:33:59,2719000000012 (Patricia Brown),Շենգավիթ,,2719000000012.0,,047971199,26.10.2024,04.07.1941,Женский,468.96
17.03.2024 22:00:31,,Կենտրոն,,,,,,,,828.21
19.04.2024 01:16:26,2719000000043 (Amy Romero),Նոր Նորք,,2719000000043.0,,078751779,11.12.2024,20.12.1951,Женский,1938.74
11.07.2024 05:59:59,2719000000043 (Aimee Grimes),Կենտրոն,,2719000000043.0,,075657256,20.08.2024,30.12.1989,Женский,961.27
14.06.2023 02:13:29,2719000000009 (Madison Ferguson),Կենտրոն,,2719000000009.0,,063135315,14.05.2022,11.06.1950,Женский,1699.92
07.07.2024 06:40:05,,Աջափնյակ,,,,,,,,506.4
23.04.2024 09:17:22,,Էրեբունի,,,,,,,,368.19
03.10.2024 19:13:56,2719000000086 (Patricia Rodriguez),Աջափնյակ,,2719000000086.0,,054866878,18.02.2023,,Женский,706.79
15.01.2025 23:55:32,2719000000027 (James Powers),Կենտրոն,,2719000000027.0,,015314571,30.11.2022,19.02.1969,Мужской,583.71
25.12.2023 14:37:49,2719000000129 (Brian Jones),Կենտրոն,,2719000000129.0,,037572427,01.06.2023,13.05.1944,Мужской,623.06
12.11.2024 00:51:04,,Աջափնյակ,,,,,,,,261.08
17.05.2023 03:45:50,2719000000101 (Alec Ryan),Շենգավիթ,,2719000000101.0,,056925346,24.10.2022,01.08.1954,Мужской,1343.83
